family,point,subrun,run,volume,e1,e2,e3,e4,e5,e6,strain_norm,max_abs_voigt,lhfcalc,aexx,ispin,encut,functional,nk,nb,energy,ionic_steps
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.030,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.420957211426213e-08,0.0018000443687263834,0.0022500444085149507,-0.03360000297088328,0.060000005305148735,-0.060000005305148665,0.06459708659073707,0.060000005305148735,.TRUE.,0.27,,550,HSE,172,8,-21.157807,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.060,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687263834,0.0036000445278807636,-0.06360000562345758,0.060000005305148735,-0.060000005305148665,0.07509115443648375,0.06360000562345758,,,,550,PBE,172,8,-17.977697,6
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.060,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.060/2-accurate-hse06-atoms-fixed,11.346172820578163,4.420957211426213e-08,0.0018000443687263834,0.0036000445278807636,-0.06360000562345763,0.060000005305148735,-0.060000005305148665,0.07509115443648377,0.06360000562345763,.TRUE.,0.27,,550,HSE,172,8,-21.106702,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.090,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687263834,0.005850044726823822,-0.09360000827603192,0.060000005305148735,-0.060000005305148665,0.089542976242091,0.09360000827603192,,,,550,PBE,172,8,-17.893414,5
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.090,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.060-yz-minus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.420957211426213e-08,0.0018000443687263834,0.005850044726823822,-0.09360000827603192,0.060000005305148735,-0.060000005305148665,0.089542976242091,0.09360000827603192,.TRUE.,0.27,,550,HSE,172,8,-21.018586,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.060-yz-plus-0.060,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.060-yz-plus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687266054,0.0036000445278807636,0.05640000498683972,0.06000000530514873,-0.060000005305148776,0.07215733779879711,0.060000005305148776,,,,550,PBE,172,8,-17.96002,12
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.060-yz-plus-0.060,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.060-yz-plus-0.060/2-accurate-hse06-atoms-fixed,11.346172820578163,4.420957211426213e-08,0.0018000443687266054,0.0036000445278807636,0.05640000498683972,0.06000000530514873,-0.060000005305148776,0.07215733779879711,0.060000005305148776,.TRUE.,0.27,,550,HSE,172,8,-21.08878,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.060-yz-plus-0.090,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.060-yz-plus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687266054,0.005850044726823822,0.08640000763941402,0.06000000530514873,-0.060000005305148776,0.08584838076341601,0.08640000763941402,,,,550,PBE,172,8,-17.866969,9
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.060-yz-plus-0.090,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.060-yz-plus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.420957211426213e-08,0.0018000443687266054,0.005850044726823822,0.08640000763941402,0.06000000530514873,-0.060000005305148776,0.08584838076341601,0.08640000763941402,.TRUE.,0.27,,550,HSE,172,8,-20.991818,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.030,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687263834,0.004500044607458009,-0.035400003130037744,0.09000000795772302,-0.060000005305148665,0.08062302218664237,0.09000000795772302,,,,550,PBE,172,8,-17.93968,7
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.030,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.0018000443687262724,0.004500044607458009,-0.03540000313003773,0.090000007957723,-0.06000000530514854,0.08062302218664232,0.090000007957723,.TRUE.,0.27,,550,HSE,172,8,-21.067116,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.060,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687263834,0.005850044726823822,-0.06540000578261203,0.09000000795772302,-0.060000005305148665,0.08958819451090673,0.09000000795772302,,,,550,PBE,172,8,-17.893822,7
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.060,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.060/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.0018000443687262724,0.005850044726823822,-0.06540000578261207,0.090000007957723,-0.06000000530514854,0.0895881945109067,0.090000007957723,.TRUE.,0.27,,550,HSE,172,8,-21.01899,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.090,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687263834,0.008100044925766992,-0.09540000843518637,0.09000000795772302,-0.060000005305148665,0.10232024592792784,0.09540000843518637,,,,550,PBE,172,8,-17.813012,10
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.090,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-minus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.0018000443687262724,0.008100044925766992,-0.09540000843518637,0.090000007957723,-0.06000000530514854,0.10232024592792781,0.09540000843518637,.TRUE.,0.27,,550,HSE,172,8,-20.934294,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.030,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687263834,0.004500044607458009,0.024600002175110845,0.09000000795772302,-0.060000005305148665,0.07858798667234208,0.09000000795772302,,,,550,PBE,172,8,-17.92627,12
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.030,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.0018000443687262724,0.004500044607458009,0.024600002175110856,0.090000007957723,-0.06000000530514854,0.07858798667234203,0.090000007957723,.TRUE.,0.27,,550,HSE,172,8,-21.053534,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.060,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687266054,0.005850044726823822,0.054600004827685254,0.09000000795772302,-0.060000005305148776,0.08589554401208975,0.09000000795772302,,,,550,PBE,172,8,-17.867056,6
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.060,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.060/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.0018000443687264944,0.005850044726823822,0.05460000482768527,0.090000007957723,-0.06000000530514865,0.08589554401208971,0.090000007957723,.TRUE.,0.27,,550,HSE,172,8,-20.991907,1
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.090,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.420957211426213e-08,0.0018000443687266054,0.008100044925766992,0.08460000748025957,0.090000007957723,-0.060000005305148776,0.09745477184245424,0.090000007957723,,,,550,PBE,172,8,-17.77302,9
5-skew-three-planes,skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.090,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.060-xz-plus-0.090-yz-plus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.0018000443687264944,0.008100044925766992,0.08460000748025957,0.09000000795772299,-0.06000000530514865,0.0974547718424542,0.09000000795772299,.TRUE.,0.27,,550,HSE,172,8,-20.893906,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.030,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0009000442891491378,-0.02730000241384267,-0.030000002652574256,-0.09000000795772296,0.06992752535586205,0.09000000795772296,,,,550,PBE,172,8,-17.982472,5
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.030,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0009000442891491378,-0.027300002413842662,-0.030000002652574312,-0.09000000795772296,0.06992752535586207,0.09000000795772296,.TRUE.,0.27,,550,HSE,172,8,-21.112094,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.060,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0022500444085149507,-0.05730000506641696,-0.03000000265257426,-0.09000000795772296,0.07850548800510947,0.09000000795772296,,,,550,PBE,172,8,-17.925866,8
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.060,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.060/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0022500444085149507,-0.05730000506641702,-0.030000002652574315,-0.09000000795772296,0.07850548800510951,0.09000000795772296,.TRUE.,0.27,,550,HSE,172,8,-21.053125,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.090,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.004500044607458009,-0.0873000077189913,-0.03000000265257426,-0.09000000795772296,0.09136355800926031,0.09000000795772296,,,,550,PBE,172,8,-17.833822,6
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.090,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-minus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.004500044607458009,-0.0873000077189913,-0.030000002652574315,-0.09000000795772296,0.09136355800926031,0.09000000795772296,.TRUE.,0.27,,550,HSE,172,8,-20.957159,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.030,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0009000442891491378,0.03270000289130592,-0.030000002652574256,-0.09000000795772296,0.07107642950403832,0.09000000795772296,,,,550,PBE,172,8,-17.989165,10
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.030,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0009000442891491378,0.03270000289130592,-0.030000002652574312,-0.09000000795772296,0.07107642950403834,0.09000000795772296,.TRUE.,0.27,,550,HSE,172,8,-21.118884,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.060,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669664,0.0022500444085149507,0.06270000554388033,-0.03000000265257426,-0.09000000795772307,0.08054260800480703,0.09000000795772307,,,,550,PBE,172,8,-17.939177,7
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.060,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.060/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669664,0.0022500444085149507,0.06270000554388033,-0.030000002652574315,-0.09000000795772307,0.08054260800480705,0.09000000795772307,.TRUE.,0.27,,550,HSE,172,8,-21.066609,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.090,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669664,0.004500044607458009,0.09270000819645464,-0.030000002652574263,-0.09000000795772307,0.09398563623264405,0.09270000819645464,,,,550,PBE,172,8,-17.853722,8
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.090,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.030-yz-plus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669664,0.004500044607458009,0.09270000819645464,-0.03000000265257432,-0.09000000795772307,0.09398563623264407,0.09270000819645464,.TRUE.,0.27,,550,HSE,172,8,-20.977284,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.030,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0022500444085149507,-0.02460000217511098,-0.060000005305148596,-0.09000000795772285,0.07857510196527971,0.09000000795772285,,,,550,PBE,172,8,-17.926153,12
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.030,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0022500444085149507,-0.02460000217511098,-0.060000005305148596,-0.09000000795772285,0.07857510196527971,0.09000000795772285,.TRUE.,0.27,,550,HSE,172,8,-21.053416,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.060,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0036000445278807636,-0.05460000482768528,-0.060000005305148596,-0.09000000795772285,0.08584838076341587,0.09000000795772285,,,,550,PBE,172,8,-17.866571,8
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.060,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.060/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0036000445278807636,-0.05460000482768534,-0.060000005305148596,-0.09000000795772285,0.0858483807634159,0.09000000795772285,.TRUE.,0.27,,550,HSE,172,8,-20.991414,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.090,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.005850044726823822,-0.08460000748025961,-0.060000005305148596,-0.09000000795772285,0.097361222011856,0.09000000795772285,,,,550,PBE,172,8,-17.771948,9
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.090,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-minus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.005850044726823822,-0.08460000748025961,-0.060000005305148596,-0.09000000795772285,0.097361222011856,0.09000000795772285,.TRUE.,0.27,,550,HSE,172,8,-20.89282,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-plus-0.030,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-plus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0022500444085149507,0.0354000031300376,-0.060000005305148596,-0.09000000795772285,0.0806104627585632,0.09000000795772285,,,,550,PBE,172,8,-17.939559,7
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-plus-0.030,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-plus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.0022500444085149507,0.0354000031300376,-0.060000005305148596,-0.09000000795772285,0.0806104627585632,0.09000000795772285,.TRUE.,0.27,,550,HSE,172,8,-21.066994,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-plus-0.090,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-plus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669664,0.005850044726823822,0.09540000843518633,-0.0600000053051486,-0.09000000795772296,0.1022311484995094,0.09540000843518633,,,,550,PBE,172,8,-17.811914,10
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.060-yz-plus-0.090,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.060-yz-plus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669664,0.005850044726823822,0.09540000843518633,-0.0600000053051486,-0.09000000795772296,0.1022311484995094,0.09540000843518633,.TRUE.,0.27,,550,HSE,172,8,-20.933185,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.030,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.004500044607458009,-0.021900001936379296,-0.09000000795772291,-0.09000000795772285,0.09152300113779085,0.09000000795772291,,,,550,PBE,172,8,-17.834525,6
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.030,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.004500044607458009,-0.021900001936379296,-0.09000000795772291,-0.09000000795772285,0.09152300113779085,0.09000000795772291,.TRUE.,0.27,,550,HSE,172,8,-20.957869,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.060,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.005850044726823822,-0.051900004588953594,-0.09000000795772291,-0.09000000795772285,0.0974547718424541,0.09000000795772291,,,,550,PBE,172,8,-17.772271,8
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.060,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.060/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.005850044726823822,-0.05190000458895365,-0.09000000795772291,-0.09000000795772285,0.09745477184245413,0.09000000795772291,.TRUE.,0.27,,550,HSE,172,8,-20.893147,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.090,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.008100044925766992,-0.08190000724152793,-0.09000000795772291,-0.09000000795772285,0.10740493756933549,0.09000000795772291,,,,550,PBE,172,8,-17.675456,12
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.090,2-accurate-hse06-atoms-fixed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.090-yz-minus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.008100044925766992,-0.08190000724152793,-0.09000000795772291,-0.09000000795772285,0.10740493756933549,0.09000000795772291,.TRUE.,0.27,,550,HSE,172,8,-20.792298,1
5-skew-three-planes,skew-xy-minus-0.090-xz-minus-0.090-yz-plus-0.030,1-cheap-pbe-atoms-relaxed,5-skew-three-planes/skew-xy-minus-0.090-xz-minus-0.090-yz-plus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,0.004050044567669442,0.004500044607458009,0.038100003368769286,-0.09000000795772291,-0.09000000795772285,0.09414063853199356,0.09000000795772291,,,,550,PBE,172,8,-17.854797,5
